CRN,URL,Course,Title,Instructors,Course Meeting,Credits
12847,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=12847,AAAS 600,AF & AFAM STUDIES COLLOQUIUM,"Fleisher, Jeffrey B.", FULLY ONLINE,0
10304,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=10304,AFSC 101,FOUNDATION OF THE USAF I,,"12:00PM - 12:50PM W OFF CAMPUS
2:30PM - 4:30PM W OFF CAMPUS",2
11113,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=11113,AFSC 101,FOUNDATION OF THE USAF I,,"8:00AM - 9:00AM T OFF CAMPUS
2:30PM - 4:30PM W OFF CAMPUS",2
10305,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=10305,AFSC 201,EVOLUTION OF AIR POWER I,,"1:00PM - 1:50PM W OFF CAMPUS
2:30PM - 4:30PM W OFF CAMPUS",2
10307,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=10307,AFSC 301,AIR FORCE LEADERSHIP STUDY I,,"8:00AM - 11:00AM W OFF CAMPUS
2:30PM - 4:30PM W OFF CAMPUS",3
10308,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=10308,AFSC 401,NATIONAL SECURITY AFFAIRS I,,"10:00AM - 1:00PM W OFF CAMPUS
2:30PM - 4:30PM W OFF CAMPUS",3
15814,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=15814,AMCI 400,AMC HONORS THESIS,"Somerville, Ted", TBA TBA,3
12948,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=12948,ANTH 200,INTRO TO STUDY OF LANGUAGE,"Crouch, Caroline Q.",9:25AM - 10:40AM TR TBD TBA,3
12254,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=12254,ANTH 203,INTRO BIOLOGICAL ANTHROPOLOGY,"Dominguez Rodrigo, Manuel",1:00PM - 2:15PM TR TBD TBA,3
10715,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202410&p_crn=10715,ANTH 205,INTRO TO ARCHAEOLOGY,"Fleisher, Jeffrey B.",9:25AM - 10:40AM TR TBA TBA,3
