Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
ANTH 529,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=529&p_subj=ANTH,"BODIES, SENSUALITIES, & ART",,,3
ANTH 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=532&p_subj=ANTH,SOCIAL LIFE OF CLEAN ENERGY,,,3
ANTH 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=533&p_subj=ANTH,THE MATERIAL WORLD,,,3
ANTH 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=535&p_subj=ANTH,ANTHROPOLOGY/CULTURAL CRITIQUE,,,3
ANTH 536,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=536&p_subj=ANTH,BECOMING A DOCTOR,,,3
ANTH 538,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=538&p_subj=ANTH,READING POPULAR CULTURE,,,3
ANTH 540,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=540&p_subj=ANTH,NEOLIBERALISM & GLOBALIZATION,,,3
ANTH 541,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=541&p_subj=ANTH,MUSEUMS AND HERITAGE,,,3
ANTH 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=542&p_subj=ANTH,ETHNOGRAPHIES OF CARE,,,3
ANTH 544,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=544&p_subj=ANTH,CITY/CULTURE,,,3
ANTH 545,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=545&p_subj=ANTH,ARCHAEOLOGY IN SOCIAL CONTEXT,,,3
ANTH 547,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=547&p_subj=ANTH,THE U.S. AS A FOREIGN COUNTRY,,,3
ANTH 548,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=548&p_subj=ANTH,ANTHROPOLOGIES OF NATURE,,,3
ANTH 549,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=549&p_subj=ANTH,THE ANTHROPOLOGY OF ETHICS,,,3
ANTH 550,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=550&p_subj=ANTH,HISTORICAL ANTHROPOLOGIES,,,3
ANTH 551,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=551&p_subj=ANTH,CULTURES OF NATIONALISM,,,3
ANTH 553,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=553&p_subj=ANTH,CULTURES OF INDIA,,,3
ANTH 554,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=554&p_subj=ANTH,DISABILITY AND GENDERED BODIES,,,3
ANTH 555,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=555&p_subj=ANTH,"SPACE, PLACE, AND LANDSCAPE",,,3
ANTH 558,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=558&p_subj=ANTH,FOURTH WORLD:INDIGENOUS PEOPLE,,,3
ANTH 561,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=561&p_subj=ANTH,LATIN AMERICAN TOPICS,,,3
ANTH 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=562&p_subj=ANTH,ARCHAEOLOGICAL FLD TECHNIQUES,,,3
ANTH 563,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=563&p_subj=ANTH,EARLY CIVILIZATIONS,,,3
ANTH 564,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=564&p_subj=ANTH,AFRICAN ARCHAEOLOGY,,,1 TO 6
ANTH 566,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=566&p_subj=ANTH,"SCIENCE, LOCAL AND GLOBAL",,,3
ANTH 570,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=570&p_subj=ANTH,ARCHAEOLOGICAL LAB ANALYSIS,,,3 TO 6
ANTH 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=571&p_subj=ANTH,MONEY AND EVERYDAY LIFE,,,3
ANTH 572,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=572&p_subj=ANTH,CULTURES OF CAPITALISM,,,3
ANTH 574,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=574&p_subj=ANTH,ASIAN PREHISTORY,,,3
ANTH 578,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=578&p_subj=ANTH,MEMORY AND PLACE IN CINEMA,,,4
ANTH 580,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=580&p_subj=ANTH,GLOBAL HEALTH JUSTICE,,,3
ANTH 581,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=581&p_subj=ANTH,MEDICAL ANTHROPOLOGY,,,3
ANTH 582,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=582&p_subj=ANTH,"BODY, TECHNOLOGY, ENHANCEMENT",,,3
ANTH 584,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=584&p_subj=ANTH,PALEO-TECHNOLOGY,,,3
ANTH 585,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=585&p_subj=ANTH,"MEDIA, CULTURE, AND SOCIETY",,,3
ANTH 586,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=586&p_subj=ANTH,"MEDICINE, FOOD, AND HEALTH",,,3
ANTH 589,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=589&p_subj=ANTH,ARCHAEOLOGY OF FOOD,,,3
ANTH 590,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=590&p_subj=ANTH,"CULTURE,NARRATION,SUBJECTIVITY",,,3
ANTH 591,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=591&p_subj=ANTH,SPECULATIVE FUTURES,,,3
ANTH 593,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=593&p_subj=ANTH,ANTHROPOLOGY OF TOXICITY,,,3
ANTH 594,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=594&p_subj=ANTH,THE ARCHAEOLOGY OF SLAVERY,,,3
ANTH 595,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=595&p_subj=ANTH,CULTURES AND COMMUNICATION,,,3
ANTH 596,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=596&p_subj=ANTH,LAW AND RESISTANCE,,,3
ANTH 597,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=597&p_subj=ANTH,ANTHROPOLOGY JOURNAL CLUB,,,1
ANTH 598,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=598&p_subj=ANTH,ETHNOGRAPHIC RESEARCH,,,3
ANTH 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=600&p_subj=ANTH,INDEPENDENT STUDY,,,1 TO 9
ANTH 601,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=601&p_subj=ANTH,GR PROSEMINAR IN ANTHROPOLOGY,,,3
ANTH 602,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=602&p_subj=ANTH,PROPOSAL WRITING SEMINAR,,,3
ANTH 603,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=603&p_subj=ANTH,ANALYZING PRACTICE,,,3
ANTH 606,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=606&p_subj=ANTH,COGNITIVE STUDIES,,,3
ANTH 609,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=609&p_subj=ANTH,SLOW READING SEMINAR,,,3
ANTH 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=610&p_subj=ANTH,THE ETHNOGRAPHY OF DEVELOPMENT,,,3
ANTH 612,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=612&p_subj=ANTH,RHETORIC,,,3
ANTH 613,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=613&p_subj=ANTH,CULTURE AFTER COMMUNISM,,,3
ANTH 614,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=614&p_subj=ANTH,HERMENEUTICS &LINGUISTIC ANTH,,,3
ANTH 615,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=615&p_subj=ANTH,THEORIES OF MODERNITY/POSTMOD,,,3
ANTH 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=616&p_subj=ANTH,CLASSICAL SOCIAL THEORY,,,3
ANTH 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=617&p_subj=ANTH,"ONTOLOGIES, VITALITIES, THINGS",,,3
ANTH 618,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=618&p_subj=ANTH,WRITING ETHNOGRAPHY,,,3
ANTH 620,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=620&p_subj=ANTH,ETHNOGRAPHY STUDIO,,,3
ANTH 622,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=622&p_subj=ANTH,INFRASTRUCTURES AND POWER,,,3
ANTH 623,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=623&p_subj=ANTH,VALUES AND VALUABLES,,,3
ANTH 624,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=624&p_subj=ANTH,CULTURAL AND SOCIAL THOUGHT,,,3
ANTH 625,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=625&p_subj=ANTH,ADVANCED TOPICS IN ARCHAEOLOGY,,,3
ANTH 626,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=626&p_subj=ANTH,UNDERGROUND SPATIALITIES,,,3
ANTH 628,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=628&p_subj=ANTH,FEMINIST STS,,,3
ANTH 629,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=629&p_subj=ANTH,ACTIVISM AND SOCIAL MOVEMENTS,,,3
ANTH 642,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=642&p_subj=ANTH,MUSEUMS: THEORY & PRACTICE,,,3
ANTH 643,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=643&p_subj=ANTH,RACE ETHNICITY AND HEALTH,,,3
ANTH 644,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=644&p_subj=ANTH,CULTURE AND MENTAL ILLNESS,,,3
ANTH 645,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=645&p_subj=ANTH,EXPERTS/EXPERTISE,,,3
ANTH 646,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=646&p_subj=ANTH,ADV BIOMEDICAL ANTHROPOLOGY,,,3
ANTH 647,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=647&p_subj=ANTH,MODERN ETHNOGRAPHY,,,3
ANTH 648,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=648&p_subj=ANTH,PHENOMENOLOGICAL ANTHROPOLOGY,,,3
ANTH 649,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=649&p_subj=ANTH,CULTURES OF SEXUALITY,,,3
ANTH 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=650&p_subj=ANTH,PEDAGOGY,,,3
ANTH 651,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=651&p_subj=ANTH,THE ANTHROPOLOGY OF WATER,,,3
ANTH 652,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=652&p_subj=ANTH,RESEARCH DESIGN,,,3
ANTH 653,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=653&p_subj=ANTH,COLLATERAL AFTERWORLDS,,,3
ANTH 656,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=656&p_subj=ANTH,HERITAGE MANAGEMENT,,,3
ANTH 658,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=658&p_subj=ANTH,HUMAN OSTEOLOGY,,,3
ANTH 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=660&p_subj=ANTH,ADVANCED ARCHAEOLOGICAL THEORY,,,3
ANTH 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=663&p_subj=ANTH,WEST AFRICAN PREHISTORY,,,3
ANTH 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=ANTH,SPECIAL TOPICS,,,1 TO 4
ANTH 683,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=683&p_subj=ANTH,DOCUMENTARY AND ETHNOGRAPHIC,,,3
ANTH 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=800&p_subj=ANTH,RESEARCH AND THESIS,,,3 TO 9
APPL 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=APPL,VISITING RESEARCH,,,0
APPL 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=490&p_subj=APPL,UNDERGRAD SUMMER RESEARCH-REU,,,1 TO 6
APPL 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=677&p_subj=APPL,SPECIAL TOPICS,,,1 TO 4
APPL 750,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=750&p_subj=APPL,INTERNATIONAL RESEARCH INTERN,,,3
APPL 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=800&p_subj=APPL,RESEARCH AND THESIS,,,1 TO 15
ARAB 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=141&p_subj=ARAB,FIRST YEAR ARABIC I,,,3
ARAB 142,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=142&p_subj=ARAB,FIRST YEAR ARABIC II,,,3
ARAB 222,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=222&p_subj=ARAB,AP/OTH CREDIT ARABIC LANGUAGE,,,4
ARAB 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=ARAB,SPECIAL TOPICS,,,1 TO 4
ARAB 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=263&p_subj=ARAB,SECOND YEAR ARABIC I,Distribution Group I,,3
ARAB 264,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=264&p_subj=ARAB,SECOND YEAR ARABIC II,Distribution Group I,,3
ARAB 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=301&p_subj=ARAB,THIRD YEAR ARABIC I,Distribution Group I,,3
ARAB 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=302&p_subj=ARAB,THIRD YEAR ARABIC II,Distribution Group I,,3
ARAB 354,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=354&p_subj=ARAB,CRIT ANALYSIS OF MEDIA ARABIC,Distribution Group I,,3
ARAB 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=ARAB,SPECIAL TOPICS,,,1 TO 4
ARCH 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=007&p_subj=ARCH,VISITING RESEARCH,,,0
ARCH 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=101&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE I,,,6
ARCH 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=102&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE II,,,6
ARCH 105,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=105&p_subj=ARCH,"ENVIRONMENT, CULTURE & SOCIETY",Distribution Group II,,3
ARCH 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=201&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE III,,,6
ARCH 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=202&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE IV,,,6
ARCH 207,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=207&p_subj=ARCH,TECHNOLOGY I,Distribution Group III,,3
ARCH 225,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=225&p_subj=ARCH,INTRO ARCHITECTURAL THINKING,Distribution Group I,,3
ARCH 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=238&p_subj=ARCH,SPECIAL TOPICS,,,1 TO 4
ARCH 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=301&p_subj=ARCH,INTERMEDIATE PROBLEMS ARCH I,,,6
ARCH 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=302&p_subj=ARCH,INTERMEDIATE PROBLEMS ARCH II,,,6
ARCH 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=305&p_subj=ARCH,ARCH FOR NON-ARCHITECTS,Distribution Group I,,3
ARCH 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=309&p_subj=ARCH,TECHNOLOGY II,Distribution Group III,,3
ARCH 310,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=310&p_subj=ARCH,VIRTL RECONSTR HISTORCL CITIES,,,3
ARCH 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=311&p_subj=ARCH,HOUSTON ARCHITECTURE,Distribution Group I,,3
ARCH 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=313&p_subj=ARCH,CASE STUDIES IN SUSTAIN DESIGN,,,3
ARCH 314,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=314&p_subj=ARCH,TECHNOLOGY III,,,3
ARCH 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=315&p_subj=ARCH,BRAZIL BUILT,,,3
ARCH 316,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=316&p_subj=ARCH,TECHNOLOGY IV,Distribution Group III,,3
ARCH 318,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=318&p_subj=ARCH,LIVING IN THE CITY,,,3
ARCH 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=321&p_subj=ARCH,SUSTAINABILITY CASE STUDIES,,,3
ARCH 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=322&p_subj=ARCH,CASE STUDIES IN SUSTAINABILITY,,,3
ARCH 323,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=323&p_subj=ARCH,SEMINAR IN ARCHITECTURE,,,3
ARCH 326,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=326&p_subj=ARCH,"MATERIAL, FORM, SPACE, TIME",,,3
ARCH 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=327&p_subj=ARCH,CONSTRUCT,,,3 OR 4
ARCH 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=329&p_subj=ARCH,STREETS AND URBAN LIFE,,,3
ARCH 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=330&p_subj=ARCH,CONSTRUCT II,,,3 OR 4
ARCH 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=331&p_subj=ARCH,ISTANBUL IMPERIAL CITY,,,3
ARCH 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=332&p_subj=ARCH,JERUSALEM TO ISFAHAN,,,3
ARCH 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=340&p_subj=ARCH,LECTURE IN ARCHITECTURE,,,3
ARCH 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=345&p_subj=ARCH,FOUNDATIONS IN  ARCH I,Distribution Group I,,3
ARCH 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=346&p_subj=ARCH,FOUNDATIONS IN ARCH II,Distribution Group I,,3
ARCH 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=350&p_subj=ARCH,INTRODUCTORY ARCHITECTURE SEM,,,3
ARCH 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=352&p_subj=ARCH,FOUNDATIONS IN ARCH III,Distribution Group I,,3
ARCH 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=353&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3
ARCH 359,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=359&p_subj=ARCH,CINEMAS OF URBAN ALIENATION,,,4
ARCH 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=363&p_subj=ARCH,ARCH FREEHAND DRAWING WKSHOP,,,3
ARCH 366,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=366&p_subj=ARCH,RIO DE JANEIRO,,,3
ARCH 367,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=367&p_subj=ARCH,SCULPTURE STUDIO,,,3
ARCH 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=375&p_subj=ARCH,LATIN-EUROPE/LATIN-AMERICA,,,3
ARCH 376,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=376&p_subj=ARCH,THE ARCHITECTURE OF BOOKS,,,3
ARCH 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=400&p_subj=ARCH,ARCH UNDERGRAD INTERNSHIP,,,1 TO 4
ARCH 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=401&p_subj=ARCH,ADVANCED TOPICS ARCHITECTURE,,,6
ARCH 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=402&p_subj=ARCH,ADVANCED TOPICS ARCHITECTURE,,,6
ARCH 403,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=403&p_subj=ARCH,DEGREE PROJECT SEMINAR,,,3
ARCH 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=412&p_subj=ARCH,ADV SEMINAR IN ARCHITECTURE,,,3
ARCH 423,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=423&p_subj=ARCH,PROF&MGMT IN ARCH PRACTICE,,,3
ARCH 431,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=431&p_subj=ARCH,URBANISM: ARCH  & THE CITY,,,3
ARCH 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=433&p_subj=ARCH,THE CULLINAN SEMINAR,,,3
ARCH 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=450&p_subj=ARCH,INTERMEDIATE ARCH SEMINAR,,,3
ARCH 452,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=452&p_subj=ARCH,PRACTICING UTOPIA,,,3
ARCH 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=455&p_subj=ARCH,HOUSE&URBAN PROG:ISSUES POLICY,,,3
ARCH 456,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=456&p_subj=ARCH,FUTURES OF THE BOOK,,,1
ARCH 461,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=461&p_subj=ARCH,SPECIAL PROJECTS,,,1 TO 9
ARCH 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=477&p_subj=ARCH,SPECIAL TOPICS,,,1 TO 4
ARCH 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=491&p_subj=ARCH,RE LAB:DEVELOP DESIGN CONSTR,,,3
ARCH 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=500&p_subj=ARCH,PRECEPTORSHIP PROGRAM,,,1 TO 15
ARCH 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=501&p_subj=ARCH,CORE DESIGN STUDIO I,,,10
ARCH 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2022&p_crse_numb=502&p_subj=ARCH,CORE DESIGN STUDIO II,,,10
